content_bite_id,content_bite_title,content_description,module_id,module_name,mentor_id
625,Cara-cara ekspansi bisnis untuk terus tumbuh!,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
628,Tips bisnis jadi viral bahkan sebelum buka!,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
627,Perbedaan pengelolaan bisnis dulu dan kini,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
631,Persiapan bisnis untuk bisa Go International,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
624,Apa saja yang harus dipertimbangkan ketika mendirikan bisnis?,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
632,Tips membangun relasi agar bisa Go International!,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
626,Mengenal sistem bisnis franchise,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
633,Kesimpulan dari Hendy Setiono,"",90,Mengembangkan bisnis dengan sistem franchise hingga ke luar negeri!,106
1041,Bonus! Pengalaman Hendy Setiono dalam menganalisis pasar,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1044,"Praktik perancangan model bisnis dengan BMC, Part 1","",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1045,"Praktik perancangan model bisnis dengan BMC, Part 2","",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1043,Pengenalan business model canvas (BMC),"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1039,Validasi uji produk,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1037,Cara memahami kebutuhan pasar pada bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1042,Pengenalan model bisnis dalam bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1038,Cara menentukan opsi produk,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1047,Realisasi business model canvas,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1040,Analisis kompetitor,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
1046,"Praktik perancangan model bisnis dengan BMC, Part 3","",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,106
637,Pentingnya Intellectual Property,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
638,Lokalitas dalam Bisnis yang Berkelanjutan,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
641,Kesimpulan dari Handoko,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
639,Lokalitas dalam Branding,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
635,Pentingnya Memiliki WHY yang Kuat,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
640,Cara Membuat Brand yang Berdampak Positif,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
636,Terjun ke Bisnis Kreatif,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
634,Menjadi 'Rebel' dalam Berbisnis,"",91,Mengembangkan Bisnis Kreatif dengan Mengandalkan Produk Lokal ,107
656,Strategi Branding Bisnis Kuliner ala Pak Gembus (Bagian 2),"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
659,Tips Menentukan Target Market saat Ekspansi ke Luar Negeri,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
655,Strategi Branding Bisnis Kuliner ala Pak Gembus (Bagian 1),"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
660,Apa Kamu Siap Merintis Bisnis Kuliner Sendiri Dari Nol?,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
657,Membangun dan Manajemen Tim untuk Pengelolaan Bisnis yang Efektif,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
650,Jalan Menuju Bisnis Kuliner Impianmu,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
658,Memperluas Pasar untuk Memaksimalkan Potensi Bisnis,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
654,Awal Mula Ekpansi Menjadi Franchise ala AGPG,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
653,Manajemen Bisnis Diawal Mula Berdiri,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
651,Proses Hulu ke Hilir yang Harus Dikuasai Ketika Berbisnis,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
652,Kebiasaan yang Harus Diadopsi Seorang Pengusaha,"",93,"A-Z Bisnis Kuliner: Strategi, Proses Hulu-Hilir, Mengelola Tim",109
666,Menangkap Peluang Digital Secara Maksimal - 2,"",94,Berkembang di Era Digital: Bisnis & Mindset ,110
665,Menangkap Peluang Digital Secara Maksimal,"",94,Berkembang di Era Digital: Bisnis & Mindset ,110
663,Bangun Rasa Percaya Diri!,"",94,Berkembang di Era Digital: Bisnis & Mindset ,110
661,Adaptasi Sebagai Kunci Sukses,"",94,Berkembang di Era Digital: Bisnis & Mindset ,110
664,Skill yang Dibutuhkan Di Era Digital,"",94,Berkembang di Era Digital: Bisnis & Mindset ,110
662,Sukses Tanpa Takut Gagal,"",94,Berkembang di Era Digital: Bisnis & Mindset ,110
682,Kesimpulan dari Ainun Chomsun,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
677,Menghadapi berbagai tantangan - komitmen dan konsistensi kuncinya!,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
679,Tips meningkatkan engagement di media sosial!,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
681,Tips pitching untuk menjalin partnership!,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
678,Menjalankan operasional dari sebuah gerakan sosial,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
676,Validasi ide untuk hal yang berdampak positif,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
675,Bagaimana membawa ide menjadi karya yang nyata?,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
680,Stakeholder relationship: relawan!,"",96,Memberikan kaki kepada mimpimu melalui sebuah gerakan sosial,112
687,Inovasi menu dalam bisnis F&B,"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
686,Menentukan inovasi yang sesuai dengan bisnismu,"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
689,Menentukan harga pokok penjualan,"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
685,Ekspansi dengan investor pasif (partnership),"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
684,Menemukan gaya branding yang tepat,"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
688,Proses riset pasar,"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
683,Melihat masalah sebagai peluang usaha,"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
690,Kesimpulan dari Sonny Arca,"",97,Menentukan bisnis F&B yang tepat ala Martabak Pizza Orins,113
695,Mengenal modal dalam berbisnis dan cara menabung untuk mencapainya,"",98,Pertimbangan finansial oleh para pebisnis baru,114
700,Kesimpulan dari Safir Senduk,"",98,Pertimbangan finansial oleh para pebisnis baru,114
698,Mengenal unsur kali dalam bisnis,"",98,Pertimbangan finansial oleh para pebisnis baru,114
696,Mengenal jenis-jenis pinjaman,"",98,Pertimbangan finansial oleh para pebisnis baru,114
697,Mengenal jenis bisnis yang tepat,"",98,Pertimbangan finansial oleh para pebisnis baru,114
699,Mengelola keuangan ketika sudah mulai berbisnis,"",98,Pertimbangan finansial oleh para pebisnis baru,114
694,Tujuan berbisnis dan pertimbangan ketika menyiapkan dana darurat,"",98,Pertimbangan finansial oleh para pebisnis baru,114
693,Apa yang harus dipertimbangkan ketika ingin memulai sebuah bisnis?,"",98,Pertimbangan finansial oleh para pebisnis baru,114
852,Dokumentasi pendukung,"",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
848,Laporan akuntansi - Neraca,"",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
853,Kesimpulan dari Safir Senduk tentang dokumentasi finansial,"",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
850,Dokumentasi inventori,"",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
847,"Pentingnya akuntansi bagi pelaku bisnis kecil, Bagian 2","",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
849,Laporan akuntansi - Laba Rugi,"",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
851,Belajar membuat laporan proyeksi arus kas,"",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
846,"Pentingnya akuntansi bagi pelaku bisnis kecil, Bagian 1","",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
843,Pentingnya dokumentasi finansial dalam bisnis,"",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
845,"Mengenal konsep depresiasi dan amortisasi, Bagian 2","",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
844,"Mengenal konsep depresiasi dan amortisasi, Bagian 1","",119,Dokumentasi Finansial yang diperlukan oleh seorang pemilik UMKM,114
706,"Mengenal sistem blind marketplace, part 1","",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
702,Membangun ekosistem dan komunitas untuk bisnismu,"",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
704,Strategi sukses di collectible marketplace,"",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
709,Kesimpulan dari Jeffry Jouw,"",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
705,Langkah membangun bisnis marketplace,"",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
701,Memanfaatkan peluang dari hobi menjadi bisnis,"",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
708,Menyiasati perubahan tak terduga dengan bisnis dari hobi,"",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
707,"Mengenal sistem blind marketplace, part 2","",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
703,Mengenal collectible marketplace,"",99,Menciptakan ladang kesempatan dengan bisnis berbasis hobi,115
716,Pengembangan digitalisasi UMKM di Indonesia,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
717,Program SMESCO yang sedang berjalan,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
712,Bisnis kreatif dengan nilai positif,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
714,Bertahan dengan lokalitas di tengah pandemi,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
710,Merintis bisnis kreatif,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
715,Memanfaatkan ekosistem dalam membantu mengembangkan UMKM,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
711,Memulai Indoestri Marketplace,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
713,SMESCO dan sarana pengembangan kreatif,"",100,Perkembangan bisnis kreatif dan digital untuk UMKM Indonesia,116
722,Tips mengenal prinsip cahaya pada fotografi,"",101,Seluk beluk dunia fotografi dalam negeri dengan Darwis Triadi,117
719,Belajar menjadi seorang fotografer,"",101,Seluk beluk dunia fotografi dalam negeri dengan Darwis Triadi,117
718,Berkarir di dunia fotografi,"",101,Seluk beluk dunia fotografi dalam negeri dengan Darwis Triadi,117
720,Eksplorasi diri sebagai fotografer,"",101,Seluk beluk dunia fotografi dalam negeri dengan Darwis Triadi,117
721,Perkembangan industri fotografi di Indonesia,"",101,Seluk beluk dunia fotografi dalam negeri dengan Darwis Triadi,117
955,Memotret produk di luar ruangan dengan cahaya alami,"",133,Dasar Fotografi Produk dengan Darwis Triadi,117
959,Pentingnya membangun karakter seorang fotografer,"",133,Dasar Fotografi Produk dengan Darwis Triadi,117
958,Tips fotografi produk di dalam ruangan dengan smartphone,"",133,Dasar Fotografi Produk dengan Darwis Triadi,117
956,Tips memotret produk dengan model di luar ruangan,"",133,Dasar Fotografi Produk dengan Darwis Triadi,117
953,Tips memotret produk,"",133,Dasar Fotografi Produk dengan Darwis Triadi,117
957,Tips memotret produk dengan model di dalam ruangan,"",133,Dasar Fotografi Produk dengan Darwis Triadi,117
954,Prinsip dasar fotografi,"",133,Dasar Fotografi Produk dengan Darwis Triadi,117
727,Tahapan dalam berkolaborasi,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
730,Kesimpulan dari Alditsa Decca,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
724,Meningkatkan daya tarik brand melalui kolaborasi,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
723,Memulai bisnis dari hal yang sederhana,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
726,Etika dalam menjalin kolaborasi,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
729,Target audience dan membangun komunitas,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
728,Memperluas market melalui retail dan e-commerce,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
725,Mengenal jenis kolaborasi,"",102,Membangun bisnis berkelanjutan melalui kolaborasi,118
737,Sumber pendanaan untuk UMKM - Part 2,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
732,Skill kepemimpinan,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
734,5 Cara mengelola keuangan bisnis - Part 1,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
731,Skill komunikasi,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
733,Skill mengelola keuangan,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
738,Apa kamu siap untuk mengelola keuangan bisnis sendiri,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
736,Sumber pendanaan untuk UMKM - Part 1,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
735,5 Cara mengelola keuangan bisnis - Part 2,"",103,Persiapan keuangan dan mental seorang pebisnis baru,119
743,Rahasia 'level up' dari model PO sampai Toko,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
739,"Mau membuat bisnis FnB sukses? Yuk mulai dari definisikan 3 faktor utama! (pasar, produk, logistik)","",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
744,Tipe Toko dan Lokasi bagian 1,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
740,"Channel dan Marketing tepat, produk FnB cuan cepat!","",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
749,Persiapan Hari-H dan Faktor Pendukung,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
750,Sudah siap membuat bisnis FnB dan toko pertama kamu?,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
745,Tipe Toko dan Lokasi bagian 2,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
748,Bangun tim Superhero,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
746,Rencana Bisnis dan SOP untuk Sistem,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
747,SOP pelaksanaan kegiatan di toko!,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
742,Yuk belajar validasi produk dan baca data untuk tahu bisnismu sudah sehat atau belum!,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
741,Merencanakan keuangan yang sehat dan membuat SOP yang kuat,"",104,Perjalanan bisnis F&B dari ideasi hingga mendirikan toko fisik pertama!,120
756,Pola pikir scale-up untuk sebuah Startup,"",105,Apa itu sebuah startup?,121
751,Perbedaan antara UMKM dan Startup,"",105,Apa itu sebuah startup?,121
752,"Memecahkan masalah ala Startup, Bagian 1","",105,Apa itu sebuah startup?,121
757,Strategi Exit Sebuah Startup,"",105,Apa itu sebuah startup?,121
753,"Memecahkan masalah ala Startup, Bagian 2 - Studi Kasus Penerapan Framework","",105,Apa itu sebuah startup?,121
754,"Siklus Hidup Sebuah Startup, Bagian 1","",105,Apa itu sebuah startup?,121
755,"Siklus Hidup Sebuah Startup, Bagian 2","",105,Apa itu sebuah startup?,121
758,Apa itu desain produk,"",106,Apa itu 'design'?,121
759,Pengenalan terhadap desain UX (User Experience) dan UI (User Interface),"",106,Apa itu 'design'?,121
760,Proses desain Double Diamond,"",106,Apa itu 'design'?,121
761,Apa itu Minimum Viable Product,"",107,Pengembangan produk,121
765,"Product Roadmap, Bagian 2","",107,Pengembangan produk,121
763,Metode Concierge MVP,"",107,Pengembangan produk,121
764,"Product Roadmap, Bagian 1","",107,Pengembangan produk,121
762,Perbedaan antara MVP dan Prototipe,"",107,Pengembangan produk,121
812,"Empathy Map, Part 1","",114,Market research and validation,121
814,"Empathy Map, Part 3","",114,Market research and validation,121
815,Value Proposition Canvas,"",114,Market research and validation,121
816,Market Research Interview,"",114,Market research and validation,121
813,"Empathy Map, Part 2","",114,Market research and validation,121
818,Design/Product Validation,"",115,Product Research,121
817,Research Methods,"",115,Product Research,121
819,Design/Product Evaluation,"",115,Product Research,121
820,Persona & User Segmentation,"",115,Product Research,121
822,Idea Exploration,"",116,Rapid Prototyping,121
823,Idea Selection & Communication,"",116,Rapid Prototyping,121
824,Iterative Design,"",116,Rapid Prototyping,121
821,Problem Definition,"",116,Rapid Prototyping,121
871,Business Plan vs Lean Canvas,"",122,Business Model / Lean Canvas,121
873,Solution & Channel,"",122,Business Model / Lean Canvas,121
876,"Key Metrics and Unfair Advantage, Part 1","",122,Business Model / Lean Canvas,121
872,"Problem, Customer, UVP","",122,Business Model / Lean Canvas,121
874,"Revenue Streams and Cost Structures, Part 1","",122,Business Model / Lean Canvas,121
875,"Revenue Streams and Cost Structures, Part 2","",122,Business Model / Lean Canvas,121
877,"Key Metrics and Unfair Advantage, Part 2","",122,Business Model / Lean Canvas,121
878,Design Thinking Framework,"",123,Product Design,121
879,Translating Research Findings,"",123,Product Design,121
880,Prototyping,"",123,Product Design,121
881,Design Fidelities,"",123,Product Design,121
884,Thorough Test,"",124,Team and Project Management,121
882,"Sprint, Scrum, User Journey","",124,Team and Project Management,121
885,Evaluation,"",124,Team and Project Management,121
883,Possible - executable iteration,"",124,Team and Project Management,121
900,Key Performance Indicator,"",126,Team & Project Management,121
899,Objective and key results,"",126,Team & Project Management,121
901,Implementing KPI and OKR in Startups,"",126,Team & Project Management,121
898,Building a scalable team,"",126,Team & Project Management,121
902,Design Critique,"",127,Creating a Collaborative Design,121
905,Introduction to Design Sprint,"",127,Creating a Collaborative Design,121
903,Ideation,"",127,Creating a Collaborative Design,121
904,Crazy8,"",127,Creating a Collaborative Design,121
907,Adaptability,"",128,A Hacker Journey in a Startup Company,121
906,"Hacker in a startup, the good and the bad","",128,A Hacker Journey in a Startup Company,121
909,Technical skills,"",128,A Hacker Journey in a Startup Company,121
908,Commitment to continuous learning,"",128,A Hacker Journey in a Startup Company,121
770,Waktu yang tepat untuk scaleup bisnis,"",108,Sudut pandang seorang founder startup ala Christian Sugiono,122
766,Memanfaatkan peluang di dunia acting,"",108,Sudut pandang seorang founder startup ala Christian Sugiono,122
767,Cara menjadi founder yang baik,"",108,Sudut pandang seorang founder startup ala Christian Sugiono,122
769,Tips mencari investor,"",108,Sudut pandang seorang founder startup ala Christian Sugiono,122
768,Proses membangun bisnis startup,"",108,Sudut pandang seorang founder startup ala Christian Sugiono,122
776,Diferensiasi di media sosial,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
773,Persiapan membangun bisnis jasa,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
772,Kunci kesuksesan bisnis jasa,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
771,Pentingnya punya alasan kuat untuk berbisnis,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
775,Mengembangkan SDM yang akan menjadi bintang,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
774,Tips mengelola keuangan ala Iman,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
778,Kesimpulan dari Iman Taufiq Djayadiningrat,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
777,Menjadi seorang pionir di media sosial,"",109,Membangun Bisnis Jasa Terdiferensiasi dengan Memanfaatkan Platform Digital,123
784,Mengenal tipe-tipe franchise,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
782,Bisnis yang cocok dengan sistem franchise,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
780,Strategi gerakan warung sepi,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
781,Cara menemukan spesialisasi dan nilai tambah,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
779,Persiapan dalam membangun bisnis,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
787,Kesimpulan dari Rangga Umara,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
783,Persiapan-persiapan untuk bisnis franchise,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
785,Hak dan kewajiban dari sistem franchise pasif,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
786,Mengenal franchise relationship cycle,"",110,Memulai sebuah bisnis franchise ala Rangga Umara,124
791,Cara mendapatkan pendanaan pada startup,"",111,Perjalanan karir dari korporat hingga startup bersama Dayu Dara,125
792,Dampak startup untuk generasi muda,"",111,Perjalanan karir dari korporat hingga startup bersama Dayu Dara,125
788,Passion dalam berkarir,"",111,Perjalanan karir dari korporat hingga startup bersama Dayu Dara,125
790,Tips menjadi entrepreneur,"",111,Perjalanan karir dari korporat hingga startup bersama Dayu Dara,125
789,Leadership Skill,"",111,Perjalanan karir dari korporat hingga startup bersama Dayu Dara,125
833,Memulai bisnis sebagai fashion designer,"",118,Memulai sebuah bisnis fashion design yang modern,126
834,Bisnis sebagai fashion designer dengan nol rupiah,"",118,Memulai sebuah bisnis fashion design yang modern,126
840,Pentingnya kolaborasi dengan media digital,"",118,Memulai sebuah bisnis fashion design yang modern,126
841,Menghadapi tantangan di dunia digital,"",118,Memulai sebuah bisnis fashion design yang modern,126
835,Cara menemukan style sesuai idealisme dan target pasar,"",118,Memulai sebuah bisnis fashion design yang modern,126
839,Proses fitting yang ideal dalam bisnis fashion design,"",118,Memulai sebuah bisnis fashion design yang modern,126
842,Kesimpulan dari Christie Basil,"",118,Memulai sebuah bisnis fashion design yang modern,126
837,"Tips memilih bahan dan teknik sampling, Bagian 1","",118,Memulai sebuah bisnis fashion design yang modern,126
838,"Tips memilih bahan dan teknik sampling, Bagian 2","",118,Memulai sebuah bisnis fashion design yang modern,126
836,Membuat sketsa dalam fashion design,"",118,Memulai sebuah bisnis fashion design yang modern,126
854,Perjalanan memulai bisnis,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
855,Riset produk dan riset market,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
858,Strategi modal dan menentukan harga,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
857,Model bisnis direct to customer,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
859,Pentingnya membangun brand personality dalam bisnis,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
860,Konteks dalam menentukan konten,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
862,Kesimpulan dari Rizky Arief,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
856,Tantangan bisnis berbasis online,"",120,Cara memulai bisnis dengan persiapan dan branding yang matang,127
865,Modal berbisnis dan mengelola cash flow,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
863,Passion yang memiliki potensi bisnis,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
870,Kesimpulan dari Arrofi Ramadhan,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
866,Menjalankan proyek dan marketing tanpa biaya,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
864,Fokus dalam memaksimalkan kinerja,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
867,Portofolio dan tipe-tipe klien,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
868,Mencari referensi dan mengukur kesanggupan untuk memperluas bisnis,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
869,Membangun tim dan proses rekrutmen,"",121,Langkah awal mengembangkan bisnis berdasarkan passion,128
888,"Dos and Don'ts dalam ilustrasi manual, part 2","",125,Teknik dasar dalam menjadi seorang ilustrator,129
886,Perjalanan mengejar passion,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
893,Tips menyamakan persepsi dengan klien,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
892,Cara menerima brief dari klien,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
896,Manajemen finansial sebagai professional freelancer,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
894,Gaya ilustrasi,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
890,Cara menuangkan ide menjadi ilustrasi digital,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
889,TIps and tricks ilustrasi digital: Brush and Layer,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
895,Kegiatan apa saja yang bisa dilakukan ilustrator,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
887,"Dos and Don'ts dalam ilustrasi manual, part 1","",125,Teknik dasar dalam menjadi seorang ilustrator,129
891,Proses editing untuk finalisasi ilustrasi,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
897,Kesimpulan dari Dinda Puspitasari,"",125,Teknik dasar dalam menjadi seorang ilustrator,129
920,Pentingnya Loyalitas Customer dalam Berbisnis,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
914,Penerapan Alpha Testing,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
915,Dasar-dasar Ekspansi Organik,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
913,Konsep Local Neighborhood Coffee Shop,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
919,Adaptif dalam Mengembangkan Bisnismu,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
917,Pengelolaan Budget dalam Proses Ekspansi Secara Organik,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
918,Membangun Relasi Positif,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
912,Memanfaatkan Momentum Agar Bisnismu dikenal Masyarakat,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
916,Tahapan Ekspansi Organik yang Ideal,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
911,Spesialisasi Bisnis untuk Memperkuat Branding,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
